X--Trace 1::[transient: TIME],Y--Trace 1::[Sum: V(4)],,X--Trace 2::[transient: TIME],Y--Trace 2::[2ndOrderFilter: V(17)],,X--Trace 3::[transient: TIME],Y--Trace 3::[Noise: V(1)],,X--Trace 4::[transient: TIME],Y--Trace 4::[4thOrderFilter: V(5)],,X--Trace 5::[transient: TIME],Y--Trace 5::[Clean: V(2)]
9.650239874049228e-8,0.0005729368480729646,,9.650239874049228e-8,-3.1327149091816874e-10,,9.650239874049228e-8,-0.08008105477288316,,9.650239874049228e-8,-8.380898350661271e-7,,9.650239874049228e-8,0.009095122875457018
9.66198560286971e-8,0.0016150098120030114,,9.66198560286971e-8,-3.124987174070117e-10,,9.66198560286971e-8,-0.005338277487255157,,9.66198560286971e-8,-8.380853502228306e-7,,9.66198560286971e-8,0.009106192913133018
9.666405919352866e-8,0.001706130259598713,,9.666405919352866e-8,-3.1220811062909046e-10,,9.666405919352866e-8,-0.02233445013292345,,9.666405919352866e-8,-8.380837608203081e-7,,9.666405919352866e-8,0.009110358944068957
9.67458498469786e-8,0.0017816400579462992,,9.67458498469786e-8,-3.116706419812696e-10,,9.67458498469786e-8,-0.0004852872995533849,,9.67458498469786e-8,-8.380809338784874e-7,,9.67458498469786e-8,0.00911806749597454
9.683920353104392e-8,0.0015497039172610897,,9.683920353104392e-8,-3.110574735307022e-10,,9.683920353104392e-8,0.004493761533916143,,9.683920353104392e-8,-8.380778897650827e-7,,9.683920353104392e-8,0.009126865832738262
9.693707292784956e-8,0.0013570012637285224,,9.693707292784956e-8,-3.1041512356784383e-10,,9.693707292784956e-8,-0.012143091152264661,,9.693707292784956e-8,-8.38074941402306e-7,,9.693707292784956e-8,0.009136089763349148
9.706373042788255e-8,0.001486958932751948,,9.706373042788255e-8,-3.0958451639278317e-10,,9.706373042788255e-8,-0.021095728995678523,,9.706373042788255e-8,-8.380715274232488e-7,,9.706373042788255e-8,0.009148026896071275
9.730986987330607e-8,0.0024157491316778488,,9.730986987330607e-8,-3.0797242010921364e-10,,9.730986987330607e-8,-0.03981975258913961,,9.730986987330607e-8,-8.380658325212556e-7,,9.730986987330607e-8,0.009171224884148715
9.761105210088967e-8,0.003673958375899528,,9.761105210088967e-8,-3.060037506768752e-10,,9.761105210088967e-8,-0.023022804004420527,,9.761105210088967e-8,-8.380595428414371e-7,,9.761105210088967e-8,0.00919961050730201
9.786774507476805e-8,0.002262485004797354,,9.786774507476805e-8,-3.0432929996623915e-10,,9.786774507476805e-8,0.062079254717242176,,9.786774507476805e-8,-8.380546726577511e-7,,9.786774507476805e-8,0.009223803136081257
9.810146763683975e-8,-0.0011360531695736426,,9.810146763683975e-8,-3.028073209709336e-10,,9.810146763683975e-8,0.057488244227297154,,9.810146763683975e-8,-8.380521161380721e-7,,9.810146763683975e-8,0.009245830864235206
9.831562588677422e-8,-0.004384331249207421,,9.831562588677422e-8,-3.0141515084529885e-10,,9.831562588677422e-8,0.07844989201855862,,9.831562588677422e-8,-8.380530841224026e-7,,9.831562588677422e-8,0.009266014707709231
9.862160888944096e-8,-0.007778431911169424,,9.862160888944096e-8,-2.9942976051168424e-10,,9.862160888944096e-8,0.015211403840611261,,9.862160888944096e-8,-8.380611364615393e-7,,9.862160888944096e-8,0.009294852788322636
9.891588155015763e-8,-0.009425186137310793,,9.891588155015763e-8,-2.975247577632723e-10,,9.891588155015763e-8,0.03983791122420093,,9.891588155015763e-8,-8.380748312283965e-7,,9.891588155015763e-8,0.009322587199679499
9.93713112324376e-8,-0.00910171005075299,,9.93713112324376e-8,-2.945850637950478e-10,,9.93713112324376e-8,-0.02663326140920644,,9.93713112324376e-8,-8.380980924599485e-7,,9.93713112324376e-8,0.009365510227796437
9.963822937124208e-8,-0.009956182312434175,,9.963822937124208e-8,-2.92866917241303e-10,,9.963822937124208e-8,0.04015290575581746,,9.963822937124208e-8,-8.381113204817052e-7,,9.963822937124208e-8,0.00939066654680027
9.993775355071313e-8,-0.01047895727585588,,9.993775355071313e-8,-2.909430351715252e-10,,9.993775355071313e-8,-0.02910570521858283,,9.993775355071313e-8,-8.381246094490414e-7,,9.993775355071313e-8,0.00941889589693736
1.0042413137922917e-7,-0.00594765779594,,1.0042413137922917e-7,-2.878289322991289e-10,,1.0042413137922917e-7,-0.06527662279995261,,1.0042413137922917e-7,-8.381384797676846e-7,,1.0042413137922917e-7,0.0094647357002943
1.0068640252309738e-7,-0.005609907051707937,,1.0068640252309738e-7,-2.861547672197949e-10,,1.0068640252309738e-7,0.06080542964917171,,1.0068640252309738e-7,-8.381406579700861e-7,,1.0068640252309738e-7,0.009489454049919908
1.0095798234259808e-7,-0.007712364318965292,,1.0095798234259808e-7,-2.8442482543578483e-10,,1.0095798234259808e-7,0.0009183727818901815,,1.0095798234259808e-7,-8.381403805827157e-7,,1.0095798234259808e-7,0.009515049716498388
1.0119484491006765e-7,-0.006989759867141422,,1.0119484491006765e-7,-2.8291918179484395e-10,,1.0119484491006765e-7,-0.04010611725607785,,1.0119484491006765e-7,-8.381400480579006e-7,,1.0119484491006765e-7,0.009537373375006828
1.0144631948895807e-7,-0.005585521393665076,,1.0144631948895807e-7,-2.8132382440195544e-10,,1.0144631948895807e-7,-0.01719449925644741,,1.0144631948895807e-7,-8.381395975723843e-7,,1.0144631948895807e-7,0.009561074175626228
1.0176221196446859e-7,-0.0056649602239782024,,1.0176221196446859e-7,-2.793240505251144e-10,,1.0176221196446859e-7,0.014953083755365883,,1.0176221196446859e-7,-8.381379883504006e-7,,1.0176221196446859e-7,0.009590846188366359
1.0206124073154132e-7,-0.00707848506947582,,1.0206124073154132e-7,-2.7743596616312796e-10,,1.0206124073154132e-7,0.025107038541681923,,1.0206124073154132e-7,-8.381364411066363e-7,,1.0206124073154132e-7,0.009619028841256923
1.0237679008452212e-7,-0.009135868219198123,,1.0237679008452212e-7,-2.754486670879094e-10,,1.0237679008452212e-7,0.03557761809312849,,1.0237679008452212e-7,-8.381370084519815e-7,,1.0237679008452212e-7,0.009648768513786335
1.0300788879048371e-7,-0.012149380625571367,,1.0300788879048371e-7,-2.714896377141818e-10,,1.0300788879048371e-7,0.011018923845676976,,1.0300788879048371e-7,-8.381477615329911e-7,,1.0300788879048371e-7,0.009708247855997592
1.0364385143609515e-7,-0.012321869010052248,,1.0364385143609515e-7,-2.675216708952341e-10,,1.0364385143609515e-7,-0.004173804882382631,,1.0364385143609515e-7,-8.381654758797728e-7,,1.0364385143609515e-7,0.009768185607474819
1.0444865047818422e-7,-0.010828137684534866,,1.0444865047818422e-7,-2.625311507470358e-10,,1.0444865047818422e-7,-0.010372778345294669,,1.0444865047818422e-7,-8.381810624633804e-7,,1.0444865047818422e-7,0.009844035725009477
1.0558243039948366e-7,-0.005897754775756105,,1.0558243039948366e-7,-2.555600747356934e-10,,1.0558243039948366e-7,-0.03519442262476113,,1.0558243039948366e-7,-8.381755698901403e-7,,1.0558243039948366e-7,0.009950891383614375
1.0673956971029138e-7,-0.0009858392787236634,,1.0673956971029138e-7,-2.485177872627549e-10,,1.0673956971029138e-7,-0.018271404316427764,,1.0673956971029138e-7,-8.381437900439092e-7,,1.0673956971029138e-7,0.010059948587813415
1.0748405427670415e-7,0.0006024335735807108,,1.0748405427670415e-7,-2.440262324222942e-10,,1.0748405427670415e-7,-0.022209460370108305,,1.0748405427670415e-7,-8.381193334131285e-7,,1.0748405427670415e-7,0.01013011420789202
1.0827319491695574e-7,-0.006676485628948404,,1.0827319491695574e-7,-2.3929936013247446e-10,,1.0827319491695574e-7,0.10161826947669972,,1.0827319491695574e-7,-8.381105653992705e-7,,1.0827319491695574e-7,0.010204488533896517
1.0869947699252067e-7,-0.00999049636015734,,1.0869947699252067e-7,-2.367607467663423e-10,,1.0869947699252067e-7,0.030193687301701404,,1.0869947699252067e-7,-8.381198064708365e-7,,1.0869947699252067e-7,0.01024466443966562
1.0908564901133311e-7,-0.010204591986326802,,1.0908564901133311e-7,-2.344699825313334e-10,,1.0908564901133311e-7,-0.019765321399125662,,1.0908564901133311e-7,-8.381339734682174e-7,,1.0908564901133311e-7,0.010281060082015452
1.0950328873971367e-7,-0.011728453856693704,,1.0950328873971367e-7,-2.3200219386567728e-10,,1.0950328873971367e-7,0.06244221499141601,,1.0950328873971367e-7,-8.381517638675312e-7,,1.0950328873971367e-7,0.010320421467063946
1.0996445689078247e-7,-0.01761315950515937,,1.0996445689078247e-7,-2.2928864687381493e-10,,1.0996445689078247e-7,0.06936608066287082,,1.0996445689078247e-7,-8.381736541794204e-7,,1.0996445689078247e-7,0.0103638852830533
1.1039940041392793e-7,-0.02010908927764731,,1.1039940041392793e-7,-2.2674097472730904e-10,,1.1039940041392793e-7,-0.002502727249022377,,1.1039940041392793e-7,-8.381990073335153e-7,,1.1039940041392793e-7,0.010404877498783589
1.1092942936696071e-7,-0.015302220314056057,,1.1092942936696071e-7,-2.23651102976648e-10,,1.1092942936696071e-7,-0.07444622586900375,,1.1092942936696071e-7,-8.382267024568858e-7,,1.1092942936696071e-7,0.010454831248839076
1.1137378069114719e-7,-0.013197970250308992,,1.1137378069114719e-7,-2.2107294133223415e-10,,1.1137378069114719e-7,0.04503294403658981,,1.1137378069114719e-7,-8.382370293066205e-7,,1.1137378069114719e-7,0.010496710119181081
1.1181063559571993e-7,-0.016665704520123465,,1.1181063559571993e-7,-2.1854938201245677e-10,,1.1181063559571993e-7,0.03972243492333428,,1.1181063559571993e-7,-8.382385919882962e-7,,1.1181063559571993e-7,0.010537882470932979
1.1225941090492003e-7,-0.01693284609683173,,1.1225941090492003e-7,-2.159685342601517e-10,,1.1225941090492003e-7,-0.026191110711615367,,1.1225941090492003e-7,-8.382412258601994e-7,,1.1225941090492003e-7,0.010580178285382148
1.1269527471756845e-7,-0.018809070852928912,,1.1269527471756845e-7,-2.1347329691565888e-10,,1.1269527471756845e-7,0.09064940851506051,,1.1269527471756845e-7,-8.382471375124678e-7,,1.1269527471756845e-7,0.010621257225474282
1.130572982677888e-7,-0.021488863844920384,,1.130572982677888e-7,-2.1140928841902225e-10,,1.130572982677888e-7,0.04854429319286238,,1.130572982677888e-7,-8.382551500574382e-7,,1.130572982677888e-7,0.010655376926720712
1.1378134536822952e-7,-0.03283169635507497,,1.1378134536822952e-7,-2.0730465757870335e-10,,1.1378134536822952e-7,0.13130138432297084,,1.1378134536822952e-7,-8.382900954815711e-7,,1.1378134536822952e-7,0.010723616325074268
1.1445251196815765e-7,-0.03671924391462333,,1.1445251196815765e-7,-2.0352788160080964e-10,,1.1445251196815765e-7,-0.03548464970677089,,1.1445251196815765e-7,-8.383416452368632e-7,,1.1445251196815765e-7,0.010786871880353481
1.1515668811393448e-7,-0.026089075654656416,,1.1515668811393448e-7,-1.9959416547331065e-10,,1.1515668811393448e-7,-0.07002562679380825,,1.1515668811393448e-7,-8.383803086600923e-7,,1.1515668811393448e-7,0.0108532384868858
1.1562198827247679e-7,-0.018695732916192843,,1.1562198827247679e-7,-1.970113867504645e-10,,1.1562198827247679e-7,-0.058926236198631,,1.1562198827247679e-7,-8.383763681721683e-7,,1.1562198827247679e-7,0.010897091705538191
1.163994284589148e-7,-0.005105486245593516,,1.163994284589148e-7,-1.9272524830429603e-10,,1.163994284589148e-7,-0.10924431198981632,,1.163994284589148e-7,-8.383185376535616e-7,,1.163994284589148e-7,0.010970363230250722
1.1745675877860061e-7,0.014768685978077508,,1.1745675877860061e-7,-1.8695422442854492e-10,,1.1745675877860061e-7,-0.10296395779775766,,1.1745675877860061e-7,-8.381803140385533e-7,,1.1745675877860061e-7,0.011070013592848633
1.1812811074323118e-7,0.012123108907797756,,1.1812811074323118e-7,-1.833252623313151e-10,,1.1812811074323118e-7,0.10144597559985433,,1.1812811074323118e-7,-8.38090894033132e-7,,1.1812811074323118e-7,0.011133286591612251
1.1874580214577966e-7,-0.003688700359603817,,1.1874580214577966e-7,-1.800107072814996e-10,,1.1874580214577966e-7,0.11455633726971877,,1.1874580214577966e-7,-8.380562499600413e-7,,1.1874580214577966e-7,0.011191502231801587
1.191821077334056e-7,-0.013483865876514291,,1.191821077334056e-7,-1.7768369854593238e-10,,1.191821077334056e-7,0.09455676558212903,,1.191821077334056e-7,-8.380748239554301e-7,,1.191821077334056e-7,0.01123262277748032
1.1967042925163785e-7,-0.020456192267882232,,1.1967042925163785e-7,-1.7509326306960657e-10,,1.1967042925163785e-7,0.051316809482533844,,1.1967042925163785e-7,-8.381267924688005e-7,,1.1967042925163785e-7,0.011278645672381807
1.2064316139693627e-7,-0.027835764718372943,,1.2064316139693627e-7,-1.6997689155749865e-10,,1.2064316139693627e-7,0.0471232509846492,,1.2064316139693627e-7,-8.382469661629823e-7,,1.2064316139693627e-7,0.011370322864049518
1.2164212407446158e-7,-0.03090242748162928,,1.2164212407446158e-7,-1.6478362463733532e-10,,1.2164212407446158e-7,0.01734653459657503,,1.2164212407446158e-7,-8.383385506511376e-7,,1.2164212407446158e-7,0.011464472196471443
1.2340827654016944e-7,-0.013628758165348157,,1.2340827654016944e-7,-1.557533385698775e-10,,1.2340827654016944e-7,-0.09189765151416282,,1.2340827654016944e-7,-8.383489538492061e-7,,1.2340827654016944e-7,0.011630926911631864
1.2391803134986928e-7,-0.01074805299749234,,1.2391803134986928e-7,-1.5318344193822614e-10,,1.2391803134986928e-7,-0.020705782437457215,,1.2391803134986928e-7,-8.383202103243011e-7,,1.2391803134986928e-7,0.011678969808027889
1.245489709723928e-7,-0.014285490553103337,,1.245489709723928e-7,-1.5002524174012873e-10,,1.245489709723928e-7,0.06735387223298359,,1.245489709723928e-7,-8.382858042934701e-7,,1.245489709723928e-7,0.01173843401361288
1.2512757462349417e-7,-0.01657261285505571,,1.2512757462349417e-7,-1.4715090434032062e-10,,1.2512757462349417e-7,-0.02722726205808353,,1.2512757462349417e-7,-8.382684421693473e-7,,1.2512757462349417e-7,0.01179296570361238
1.2571219131005878e-7,-0.014841674236226626,,1.2571219131005878e-7,-1.442680340502585e-10,,1.2571219131005878e-7,0.008485368341568945,,1.2571219131005878e-7,-8.382655153612523e-7,,1.2571219131005878e-7,0.011848064100536944
1.2607874715038094e-7,-0.014644464436740353,,1.2607874715038094e-7,-1.4247159031288156e-10,,1.2607874715038094e-7,0.004022305770789001,,1.2607874715038094e-7,-8.382649467781021e-7,,1.2607874715038094e-7,0.011882610904379826
1.2639929321793006e-7,-0.013524865039531842,,1.2639929321793006e-7,-1.4090749597681489e-10,,1.2639929321793006e-7,-0.027727950933290703,,1.2639929321793006e-7,-8.38263861690276e-7,,1.2639929321793006e-7,0.01191282142192374
1.2696711991709775e-7,-0.010680992265392873,,1.2696711991709775e-7,-1.3815273005522872e-10,,1.2696711991709775e-7,-0.019634953272798662,,1.2696711991709775e-7,-8.382574190578693e-7,,1.2696711991709775e-7,0.0119663374036891
1.27820381499265e-7,-0.007964821672530285,,1.27820381499265e-7,-1.340514341281217e-10,,1.27820381499265e-7,-0.016202772139121507,,1.27820381499265e-7,-8.382375075862819e-7,,1.27820381499265e-7,0.01204675476918176
1.2866779733613063e-7,-0.012167488394722098,,1.2866779733613063e-7,-1.3002362898049387e-10,,1.2866779733613063e-7,0.06280890566750422,,1.2866779733613063e-7,-8.382233014485474e-7,,1.2866779733613063e-7,0.012126621182004565
1.2953631006998217e-7,-0.01837453401998969,,1.2953631006998217e-7,-1.2594267419554215e-10,,1.2953631006998217e-7,0.010176239612083283,,1.2953631006998217e-7,-8.382371452868331e-7,,1.2953631006998217e-7,0.012208475905468604
1.3045759246941832e-7,-0.02436880077740093,,1.3045759246941832e-7,-1.2166667578551576e-10,,1.3045759246941832e-7,0.0727781238186842,,1.3045759246941832e-7,-8.382799375971978e-7,,1.3045759246941832e-7,0.012295304001902686
1.3230015726829062e-7,-0.03347549693629864,,1.3230015726829062e-7,-1.1327599770703323e-10,,1.3230015726829062e-7,0.006676559838239169,,1.3230015726829062e-7,-8.383787476394316e-7,,1.3230015726829062e-7,0.012468960163799015
1.3429126029911596e-7,-0.033955433314115956,,1.3429126029911596e-7,-1.044507340807894e-10,,1.3429126029911596e-7,0.03845808490036043,,1.3429126029911596e-7,-8.384405146951245e-7,,1.3429126029911596e-7,0.012656615558013489
1.3561042678159255e-7,-0.0338850877786511,,1.3561042678159255e-7,-9.87424565159345e-11,,1.3561042678159255e-7,0.019871138505834128,,1.3561042678159255e-7,-8.38449637609899e-7,,1.3561042678159255e-7,0.01278094295255625
1.3759827052154049e-7,-0.03666913820365977,,1.3759827052154049e-7,-9.034937215638426e-11,,1.3759827052154049e-7,0.036082991070841675,,1.3759827052154049e-7,-8.384578590945162e-7,,1.3759827052154049e-7,0.01296829108597507
1.4015789696935842e-7,-0.040956360321106916,,1.4015789696935842e-7,-7.991060323600932e-11,,1.4015789696935842e-7,0.03141245765899326,,1.4015789696935842e-7,-8.384870524031807e-7,,1.4015789696935842e-7,0.013209527899176888
1.4455754233163833e-7,-0.04238920421837467,,1.4455754233163833e-7,-6.292921677552977e-11,,1.4455754233163833e-7,0.02821128322684848,,1.4455754233163833e-7,-8.385228652943312e-7,,1.4455754233163833e-7,0.013624180558438247
1.471708312158513e-7,-0.026290107401219242,,1.471708312158513e-7,-5.341280349974801e-11,,1.471708312158513e-7,-0.029283564100773082,,1.471708312158513e-7,-8.384382267435687e-7,,1.471708312158513e-7,0.013870474647201245
1.49743216217751e-7,0.015801876771812016,,1.49743216217751e-7,-4.4456826578633554e-11,,1.49743216217751e-7,-0.13766004041361926,,1.49743216217751e-7,-8.381789076912142e-7,,1.49743216217751e-7,0.014112913585058218
1.506118822365275e-7,0.03310162616759923,,1.506118822365275e-7,-4.15241713034818e-11,,1.506118822365275e-7,-0.14738536572846545,,1.506118822365275e-7,-8.380458030205567e-7,,1.506118822365275e-7,0.014194782517368639
1.5138994302260555e-7,0.03405956104513431,,1.5138994302260555e-7,-3.893656009272514e-11,,1.5138994302260555e-7,0.008985422950472952,,1.5138994302260555e-7,-8.379369149639554e-7,,1.5138994302260555e-7,0.01426811219374281
1.521377477104006e-7,0.02447300321579696,,1.521377477104006e-7,-3.648415888777355e-11,,1.521377477104006e-7,0.027921906602884086,,1.521377477104006e-7,-8.378777970479544e-7,,1.521377477104006e-7,0.014338590324086398
1.5283263514873107e-7,0.018657052189686017,,1.5283263514873107e-7,-3.4235614153048205e-11,,1.5283263514873107e-7,-0.021601198913059932,,1.5283263514873107e-7,-8.378819663930676e-7,,1.5283263514873107e-7,0.014404081170758143
1.5356637063517945e-7,0.016640369956485494,,1.5356637063517945e-7,-3.189261782243222e-11,,1.5356637063517945e-7,-0.01590157225395784,,1.5356637063517945e-7,-8.379167820556943e-7,,1.5356637063517945e-7,0.014473233310244266
1.5428159655512014e-7,0.011387980927785861,,1.5428159655512014e-7,-2.963969395038504e-11,,1.5428159655512014e-7,0.03157155066851556,,1.5428159655512014e-7,-8.379531652981569e-7,,1.5428159655512014e-7,0.014540640976988747
1.5492726138571846e-7,0.005770317758776695,,1.5492726138571846e-7,-2.76321798699813e-11,,1.5492726138571846e-7,0.004434085999664644,,1.5492726138571846e-7,-8.379885853088577e-7,,1.5492726138571846e-7,0.01460149273586293
1.5601832312043543e-7,-0.00758142861725062,,1.5601832312043543e-7,-2.429600530741826e-11,,1.5601832312043543e-7,0.0881582960923317,,1.5601832312043543e-7,-8.380697421378692e-7,,1.5601832312043543e-7,0.014704321655183516
1.5708053949958117e-7,-0.019024868455603267,,1.5708053949958117e-7,-2.111544367719872e-11,,1.5708053949958117e-7,0.010171179165958139,,1.5708053949958117e-7,-8.381711101446285e-7,,1.5708053949958117e-7,0.014804431979622081
1.5809073596944086e-7,-0.015462869604205363,,1.5809073596944086e-7,-1.8152150650622475e-11,,1.5809073596944086e-7,-0.040889774910228445,,1.5809073596944086e-7,-8.382467568178343e-7,,1.5809073596944086e-7,0.014899639587116417
1.5900965491192068e-7,-0.009824294207420953,,1.5900965491192068e-7,-1.5508079716580428e-11,,1.5900965491192068e-7,-0.022040660343533146,,1.5900965491192068e-7,-8.382587003583979e-7,,1.5900965491192068e-7,0.014986244582719315
1.5972543343300093e-7,-0.009847920246564579,,1.5972543343300093e-7,-1.3482489020326953e-11,,1.5972543343300093e-7,0.01357748906052096,,1.5972543343300093e-7,-8.382407054491991e-7,,1.5972543343300093e-7,0.01505370427351128
1.6050608194339136e-7,-0.016217932295132756,,1.6050608194339136e-7,-1.1307165856476994e-11,,1.6050608194339136e-7,0.06275957315308013,,1.6050608194339136e-7,-8.382327147231176e-7,,1.6050608194339136e-7,0.015127277731452204
1.6113648404531042e-7,-0.018820656427369076,,1.6113648404531042e-7,-9.576112078799305e-12,,1.6113648404531042e-7,-0.02265413409163973,,1.6113648404531042e-7,-8.382464264113783e-7,,1.6113648404531042e-7,0.015186690971510848
1.6191525847844403e-7,-0.010898048940111506,,1.6191525847844403e-7,-7.46879689652278e-12,,1.6191525847844403e-7,-0.07813578196454535,,1.6191525847844403e-7,-8.382605711338144e-7,,1.6191525847844403e-7,0.015260087787638384
1.6234810399442051e-7,-0.0053915757652952334,,1.6234810399442051e-7,-6.3124883353526595e-12,,1.6234810399442051e-7,-0.056864017169304046,,1.6234810399442051e-7,-8.382526860921484e-7,,1.6234810399442051e-7,0.015300881987245649
